"node_name","node_id","prod_type","prod_subtype","coal_brand","coal_group","year","prod_capa_Mt","total_cash_cost_ex_transp","c1_cash_cost_ex_transp","price_ex_transp","price_usd_pt","c1cashcost_usd_pt","mining_cost_usd_pt","coal_prep_cost_usd_pt","overhead_cost_usd_pt","port_cost_usd_pt","transp_cost_usd_pt","royalties_usd_pt","CV_cost_premium"
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2017,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2018,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2019,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2020,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2021,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2022,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2023,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2024,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2025,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2026,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2027,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2028,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2029,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bangun Banua Persada Kalimantan","mine_idno_11138","Thermal","Thermal_6000",NA,"Thermal_6000",2030,0.03,49.3,40.4,NA,NA,44.41771,30.51271,1,2.14,1.25,9.515,8.92793,-4
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2015,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2016,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2017,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2018,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2019,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2020,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2021,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2022,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2023,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2024,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2025,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2026,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2027,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2028,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2029,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Alam Utama","mine_idno_11139","Thermal","Thermal_4750",NA,"Thermal_4750",2030,0.92,41,37.4,NA,NA,31.35933,15.60023,1,1.3,1.25,12.2091,3.63592,6
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2015,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2016,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2017,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2018,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2019,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2020,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2021,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2022,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2023,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2024,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2025,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2026,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2027,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2028,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2029,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine IDN thermal Bara Sentosa Lestari","mine_idno_11140","Thermal","Thermal_4000",NA,"Thermal_4000",2030,0.08,53,49,NA,NA,37.00894,17.04493,0.32467,1.78,1.35278,16.50656,3.96578,12
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2015,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2016,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2017,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2018,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2019,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2020,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2021,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2022,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2023,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2024,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2025,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2026,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2027,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2028,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2029,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine AUS thermal Baralaba","mine_idno_11058","Thermal","Thermal_6250",NA,"Thermal_6250",2030,0.07,90.1,79.6,NA,NA,85.60108,66.49249,0.79754,2.49147,4.72711,11.09247,10.52571,-6
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2015,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2016,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2017,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2018,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2019,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2020,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2021,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2022,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2023,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2024,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2025,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2026,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2027,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2028,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2029,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramarta","mine_idno_11141","Thermal","Thermal_5500",NA,"Thermal_5500",2030,0.03,62.1,54,NA,NA,54.0018,36.86871,0.75,2.69,1.25,12.44309,8.07441,0
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2015,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2016,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2017,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2018,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2019,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2020,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2021,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2022,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2023,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2024,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2025,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2026,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2027,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2028,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2029,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramulti Suksessarana","mine_idno_11142","Thermal","Thermal_3500",NA,"Thermal_3500",2030,0.46,44.7,40.5,NA,NA,24.50552,16.87209,2.166,1.63929,1.25,2.57814,4.20604,16
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2015,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2016,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2017,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2018,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2019,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2020,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2021,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2022,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2023,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2024,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2025,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2026,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2027,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2028,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2029,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine IDN thermal Baramutiara Prima","mine_idno_11143","Thermal","Thermal_3250",NA,"Thermal_3250",2030,0.34,38.7,36.8,NA,NA,18.81663,8.64313,1,1.15,1.25,6.7735,1.88644,18
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2015,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2016,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2017,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2018,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2019,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2020,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2021,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2022,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2023,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2024,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2025,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2026,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2027,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
"mine RUS thermal Barzasskoye Tovarischestvo","mine_idno_11491","Thermal","Thermal_6750",NA,"Thermal_6750",2028,0.03,87.3,86.1,NA,NA,96.11886,44.87747,3.03146,2.42517,14.01038,31.77438,1.18905,-10
